,aud_nationwide,log_aud
110,321018,12.679252475306377
111,116059,11.661853961474497
112,226933,12.332410098711948
113,60365,11.008164745766488
114,78930,11.276316662702449
115,160860,11.98828970045806
116,55342,10.921287392911944
117,248215,12.422050585059472
118,67368,11.117925406709828
119,1069436,13.882641964666831
120,94281,11.454034963697254
121,344766,12.750621205020966
122,350129,12.766056936988404
123,267896,12.498354124476851
124,55804,10.929600830387999
125,88054,11.385705541626173
126,63073,11.05204806472275
127,66075,11.09854573947249
128,94119,11.452315218050474
129,219621,12.299658612460707
130,108780,11.597082772976952
131,668576,13.412905356421977
132,1743774,14.371562287897957
133,1708672,14.351227018575349
134,36335,10.500536743050736
135,53018,10.878386757517054
136,58340,10.974043243421713
137,134827,11.811747754139535
138,501286,13.12493207547283
139,96462,11.476904427391014
140,315010,12.66035966333562
141,540558,13.200357218352407
142,101173,11.5245872018195
143,3616250,15.100948135272482
144,716386,13.481974406822523
145,210945,12.259352714972458
146,135094,11.813726111415066
147,137841,11.833856125963656
148,86293,11.36550376138312
149,428009,12.966899502380231
150,41054,10.622643552277124
151,2937941,14.893219553826096
152,503516,13.129370768192958
153,686809,13.439811512171199
154,48942,10.798391202528636
155,156376,11.960018642632857
156,1176076,13.977694031202889
157,219047,12.29704159764495
158,8539495,15.960212430526838
159,5043771,15.4336645745605
160,98231,11.495077126806448
161,89510,11.402105629864984
162,4565888,15.334123576642694
163,291328,12.582205059165839
164,616481,13.331782781971308
165,1251725,14.040033157953602
166,139717,11.847374227175795
167,575353,13.262739044455444
168,286806,12.566561307990863
169,596487,13.298812726485469
170,678368,13.427445192535979
171,384789,12.860450411086507
172,59397,10.991998999024808
173,126384,11.7470801704042
174,2744413,14.825077766706471
175,282662,12.552007116535686
176,7049643,15.768487535208417
177,104950,11.56123932524878
178,2007180,14.512241309855572
179,1387508,14.143019890351871
180,54450,10.905038128361106
181,527331,13.175583713853076
182,554784,13.226334127785615
183,198013,12.196087964087031
184,1124918,13.933220702075245
185,4945484,15.413985394892418
186,2153152,14.582443373018453
187,54988,10.91487025859131
188,731551,13.502922216765937
189,136869,11.826779542975656
190,87301,11.377117196515812
191,154297,11.946634595518042
192,182256,12.113167571139693
193,76746,11.248256546827449
194,1804112,14.405579061934764
195,69834,11.153876276170031
196,125402,11.739279856017092
197,8271797,15.928362334810267
198,962770,13.777569825286363
199,2570874,14.759756476879058
200,60981,11.018317619227071
201,113404,11.638711943022304
202,12253247,16.32130152105698
203,94750,11.458997122944673
204,1820760,14.414764554307288
205,387794,12.868229549778269
206,143944,11.877179614032354
207,217444,12.289696625095091
208,42484,10.656882813441431
209,2414062,14.69682136382264
210,60935,11.017563001257603
211,238587,12.382489302668743
212,278914,12.538658769559042
213,431310,12.974582368084748
214,160148,11.983853666667098
215,94243,11.453631831995034
216,346483,12.755589034359451
217,958775,13.773411706942936
218,433825,12.980396505958705
219,204742,12.229505928912912
220,1054968,13.869020992678733
221,51867,10.856438028772885
222,106030,11.571477351919844
223,5440186,15.50932380942409
224,2601734,14.771688703774268
225,1156727,13.96110502327786
226,764072,13.546417304545965
227,48051,10.780018225836406
228,2979659,14.907319422403827
229,2070084,14.543099744128362
230,609063,13.319676989617491
231,921317,13.73355944711391
232,2917213,14.886139266410272
233,874967,13.681941450342835
234,1179031,13.980203472642883
235,104408,11.556061579847363
236,215203,12.279337047693044
237,360445,12.795094658187061
238,189047,12.149750940375394
239,159948,11.982604041392019
240,1176711,13.978233816585432
241,257381,12.458312756345881
242,46411,10.745291779083457
243,428429,12.967880309008777
244,119197,11.688532865511437
245,183784,12.121516433972007
246,56476,10.941571048129415
247,413577,12.93259899134577
248,401541,12.903064924216382
249,2253717,14.62809141112957
250,172212,12.056481554958932
251,5316325,15.486292833139158
252,149181,11.912915612798123
253,155368,11.953551775505288
254,4743184,15.37221919811948
255,1437648,14.178519002875722
256,262943,12.47969255763253
257,7817446,15.871868460711127
258,3772620,15.14328027826337
259,513375,13.14876185125886
260,181400,12.108459816663173
261,289645,12.57641131416276
262,214003,12.273745312597317
263,591043,13.289644051778723
264,351276,12.76932751824296
265,62454,11.042185564743523
266,786257,13.575038989977823
267,177340,12.085824072933997
268,94926,11.46085291967712
269,310695,12.646567002557733
270,142065,11.86403997832831
271,234539,12.36537716434092
272,6246849,15.6475877345812
273,68815,11.139177023413632
274,2125953,14.569730730396012
275,3239371,14.990889733119248
276,107441,11.584697138674281
277,122574,11.716470208215709
278,72495,11.191272872947295
279,308180,12.638439306835844
280,56907,10.949173635394832
281,629322,13.352398328382742
282,2409062,14.694748018086079
283,2803234,14.846284308646087
284,86841,11.371834139356602
285,2146766,14.579473081633777
286,175367,12.074636199828301
287,383517,12.85713922735977
288,331877,12.712519697325531
289,115704,11.658790484753569
290,652453,13.388494384933313
291,42914,10.666953392005027
292,133373,11.800904993177658
293,1140876,13.947306946339008
294,415255,12.936648068342244
295,229005,12.341499116359152
296,100026,11.513185431176085
297,672130,13.41820705317674
298,256035,12.453069432866544
299,395408,12.887673422189748
300,34897,10.46015614461037
301,161245,11.990680226425331
302,321726,12.681455530601655
303,1101678,13.912345029990167
304,4662534,15.355069635132821
305,2464978,14.71769344046981
306,124112,11.728939662730653
307,5293435,15.481977931479829
308,429719,12.970886785681056
309,185960,12.13328687580452
310,326887,12.697369824408552
311,125800,11.742448623248476
312,52816,10.874569454092974
313,333082,12.716143984895197
314,1061412,13.87511065513452
315,186191,12.134528307533401
316,3628949,15.104453632638204
317,1110214,13.920063347499168
318,85166,11.3523575721385
319,2447246,14.71047386863465
320,31888,10.369985042452576
321,95542,11.467321220365207
322,459421,13.03772227999038
323,5446239,15.510435836673397
324,3984812,15.19800069218016
325,79840,11.287779910985346
326,13395400,16.410421922403753
327,955175,13.769649848748655
328,375312,12.835512959032405
329,765595,13.548408588274059
330,1721757,14.358855839029578
331,63258,11.054976880805004
332,93005,11.440408534131052
333,506182,13.13465156739336
334,236971,12.375693049761123
335,31866,10.369294889650455
336,116119,11.662370806320569
337,140396,11.85222228013951
338,1593694,14.281565150016643
339,2625686,14.780852753199587
340,323628,12.687349986999285
341,3828994,15.158112663469433
342,5636259,15.544731105522544
343,217803,12.291346263490817
344,474137,13.069251588452088
345,136134,11.821394973752195
346,1872677,14.44287951594092
347,40985,10.620961425087131
348,197134,12.19163897953257
349,65145,11.084370833637031
350,92598,11.436022822128887
351,4012889,15.205021988761846
352,1967721,14.492386578251578
353,256475,12.454786472955913
354,49479,10.809303616116262
355,92821,11.438428186277317
356,58185,10.971382868542177
357,380581,12.849454311420994
358,118985,11.686752713728476
359,553879,13.224701530321797
360,535084,13.19017902289926
